App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
"AllTrails: Hiking, Running & Mountain Bike Trails",nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,Made airline experience lot better.,Positive,0.5,0.5
Allegiant,nan,nan,nan,nan
Allegiant,Really like it.,Positive,0.2,0.2
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,nan,nan,nan,nan
Allegiant,Data mining operation blackmail using.,Neutral,0.0,0.0
Allegiant,nan,nan,nan,nan
Allrecipes Dinner Spinner,"Loved awesomeness! I using Allrecipes past 8 years failed once, good thing recipes easy direct follow, also helpful thinking make dinner. My regret try save recipes Google home print I can't. For I give 4 stars. Kudos team members Allrecipes made cooking easy fun all.",Positive,0.26145833333333335,0.5270833333333333
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"Outstanding recipe app, connected great multitude varied fantastic recipes. Daily e-mails new posted recipes. Some daily e-mails I like getting. After update opened emails instead browser, added categories folders organize recipes, ideal app! I'm editing rating 5 stars.",Positive,0.4051948051948052,0.5685064935064935
Allrecipes Dinner Spinner,"Love recipes app, easy make lists/categories different food types. Many recipes reviews suggestions make things flavorful, healthy, less spicy, etc let tweak recipe without much trial error. My main complaint flaws viewing nutrition facts trying add recipe list things made. These features work maybe 10% time. If worked consistently rating would easy 5 stars huge variety recipes varying difficulties.",Positive,0.24305555555555555,0.4847222222222223
Allrecipes Dinner Spinner,"I used love daily. However become glitchy lately others described. My main problem I try look favourites, hit miss whether they'll show up. It's extremely frustrating almost makes unusable.",Negative,-0.006666666666666665,0.48666666666666664
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"Allrecipes great place find recipes. However, good. I used pay allrecipes pro version amazing. Now full ads start audio whenever feel like it. I can't listen music I cook music pause allow audio ads play.",Positive,0.6125,0.7
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"I know need make money... I've speaking advertisment comes every minute. interrupts anything listening to. playing I type background!! thought good idea? there's already ad banner,why need sound continuous play??",Positive,0.55,0.5
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"It loads pages recipes, time I load. Also I marked favorites, I go see favorites hit miss they'll show not. And connectivity problem load fine.",Positive,0.25833333333333336,0.55
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"The ok searching saving recipes look interesting, every time I try save recipe ""I Made This"" tab, shuts save recipe tab. It's frustrating, deal breaker. It's supposed something, it!",Positive,0.16666666666666666,0.6333333333333333
Allrecipes Dinner Spinner,"It's really ads. I'll cooking hands coated flour, ad comes shuts music speaker. It's pretty darned obnoxious.",Positive,0.225,0.6
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,works great large variety recepies save profile. Love app. Website crash pc unfortunately make sure phone access data. ☺,Positive,0.3028571428571428,0.7334920634920634
Allrecipes Dinner Spinner,"I love app, many recipes disposal. Only problem I encounter still crashes tap made button try watch videos. Also, suggestion maybe add options share, sms, email facebook.",Positive,0.3333333333333333,0.7000000000000001
Allrecipes Dinner Spinner,"Great recipes, keeps crashing. I restarted it, uninstalled reinstalled many times now, even let sign in. Please fix asap I give five stars.",Positive,0.65,0.625
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"Great recipe organizer, add notes recipes. Negative ads sounds, using cook sudden hear e talking music cuts out. Not great.",Positive,0.024999999999999994,0.6
Allrecipes Dinner Spinner,"This absolute favorite recipe years. Lately become least favorite continuous ""Dinner Spinner responding"" shuts I open repeat process. Sometimes I repeat process 6 7 times it'll stay open. It's frustrating lately I've started saving recipes Pinterest trouble free cooking.",Positive,0.009090909090909089,0.6727272727272727
Allrecipes Dinner Spinner,"Gave hard time downloading (took forever) wont let sign google Facebook. I tried ""create account""....it gave ""problem creating account"" message. I'm uninstalling since doesnt work get blank white screen",Negative,-0.09722222222222222,0.18055555555555555
Allrecipes Dinner Spinner,"After several years away things, I found Allrecipes again! I glad back! I love cookbooks, sometimes nice able see done someone to! Thank All Recipes!",Positive,0.39687500000000003,0.5375
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,Dinner Spinner everything I need recipe I want. I always turn I want make something new. I tried bad recipe ever.,Negative,-0.28181818181818175,0.5606060606060606
Allrecipes Dinner Spinner,"This great shopping list and... That's it. It crashes I try load recipe. It crashes auto loading recipe mobile aite, way go directly recipes shopping list. You get pretty picture recipes list tho, there's that.",Positive,0.3833333333333333,0.7166666666666667
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,nan,nan,nan,nan
Allrecipes Dinner Spinner,"I love variety recipes touch finger. I like spinner, everything else great! My go app!! Each time I need idea... here!",Positive,0.75,0.675
Allrecipes Dinner Spinner,nan,nan,nan,nan
Alto's Adventure,"So guys.. think game already playstore, im thinking make online, like characters keep game exciting, costume make every players fav. character unique.. I've playing game ever since release... Full Review",Negative,-0.029166666666666674,0.5916666666666667
Alto's Adventure,"I absolutely love game, night cycle really takes away game. There times cycles around night game completely unplayed due fact I can't see anything. I like constantly go bump brightness exiting re-entering game reset day/night cycle. If could toggle day night cycle even set certain time day, I would rate five stars sure.",Negative,-0.01915584415584416,0.45169552669552665
Alto's Adventure,"Great game! Keeps focussed, demand much attention. That way making mind relaxed. And gameplay always interesting, small details change level buy upgrades. As changes small really makes easy feel game. It's really balanced full harmony. It's long since I've enjoyed game much. From similar games I've played Temple run 2. Played lot! But game completely different league! Really big thanks developers app! I like much even ads really disturb me. And means lot.",Positive,0.08106060606060604,0.3924242424242424
Alto's Adventure,nan,nan,nan,nan
Alto's Adventure,Great game. I wish move name character lands small piece land two chasms. I mean think going arch using wingsuit would worthy move. The move I mentioned lot harder satisfying able it. Give justice. Haha. That all.,Positive,0.1412037037037037,0.5736111111111111
Alto's Adventure,"The reason I give 5 stars I issues hover feather working. I'll turn blue hover. I find way contact bug, I guess I'll post hope best? Other game wonderful. Best game I've downloaded long time.",Positive,0.25312500000000004,0.40937499999999993
Alto's Adventure,"I absolutely love game, incredible. The graphics amazing harldy ever write reviews to. Its frustratingly hard super easy, keeps attention. I love scarf changes color different power ups sceneries beutiful. Thank much putting zen mode, relaxing love pictures well. Great game☺",Positive,0.33958333333333335,0.6326388888888888
Alto's Adventure,nan,nan,nan,nan
Alto's Adventure,nan,nan,nan,nan
Alto's Adventure,"Interesting hard see obstacles, watching ad continue working me. often times game becomes unresponsive I try. So... I start every 25 seconds spend $5... Sorry spending bat game stable pure Android device that's date. Hope upcoming sequel better.",Negative,-0.05342261904761904,0.4802083333333333
Alto's Adventure,"This hands best game I've phone date. From minimalist visuals music, fantastic game. Never I bought premium game amount time I've put Alto, least I could return. Keep mind absolutely put money game great time. The leveling system sometimes character specific challenges even buy characters premium, still cant progress without trying everyone least times! The quipp I I wish I could pick side wingsuit button could lot time I'm playing game handed difficult reach across. I play game daily, it, get it.",Negative,-0.07833333333333334,0.4783333333333334
Alto's Adventure,nan,nan,nan,nan
Alto's Adventure,nan,nan,nan,nan
Alto's Adventure,"I never write reviews first foremost. I absolutely love game, graphics beautiful really reflected soundtrack sends transient state play, subtle, simple stunning. While idle ""tap tap"" game, fully engrosses relaxes time. The game I device, Odyssey released course. Thanks hard work, keep up. Perfection.",Positive,0.05624999999999999,0.4943452380952382
Alto's Adventure,"Love game. Fun, intuitive, progession system makes playing rewarding. Only complaint -- day/night cycle seems favour night. The game looks gorgeous day I spend time squinting screen trying make rocks dark.",Positive,0.08333333333333331,0.5666666666666668
Alto's Adventure,"I would continue playing game fingers get tired, I'm absolutely fed watch 20 30 seconds clips every time I take tumble. Or, I start over. Surely guys offer paid version ads. Until then, I'm going pass. Please rethink ads.",Negative,-0.025000000000000022,0.7222222222222222
